Date,Time,Open_2m,High_2m,Low_2m,Close_2m,Volume_2m,Open_1h,High_1h,Low_1h,Close_1h,Volume_1h,Date_1d,Open_1d,High_1d,Low_1d,Close_1d,Volume_1d,Hour,SixMinChange,EightMinChange,TenMinChange,SixMinLabel,EightMinLabel,TenMinLabel,TenMinMovingAvg,TwentyMinMovingAvg,ThirtyMinMovingAvg,HourChange,TenMinMALabel,TwentyMinMALabel,ThirtyMinMALabel,TenCrossTwenty,TenCrossThirty,HourChangeLabel
2023-11-22,15:24:00,16055.25,16063.25,16051.75,16058.25,3967,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,14.75,18.25,34.25,Bullish,Bullish,Bullish,16041.85,16035.1,16038.516666666666,9.0,Above,Above,Above,Above,Above,Above
2023-11-22,15:26:00,16058.0,16066.0,16046.25,16047.0,3719,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,29.5,45.5,46.75,Bullish,Bullish,Bullish,16047.3,16037.4,16037.65,15.75,Below,Above,Above,Above,Above,Above
2023-11-22,15:28:00,16046.5,16062.5,16039.75,16061.5,3411,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,31.0,32.25,18.5,Bullish,Bullish,Bullish,16053.25,16041.85,16037.316666666668,8.75,Above,Above,Above,Above,Above,Above
2023-11-22,15:30:00,16061.5,16079.75,16059.75,16073.0,5706,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,20.75,7.0,12.25,Bullish,Bullish,Bullish,16059.0,16046.1,16039.65,40.0,Above,Above,Above,Above,Above,Above
2023-11-22,15:32:00,16073.0,16082.0,16071.5,16076.5,3135,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,3.5,8.75,10.75,Neutral,Bullish,Bullish,16063.25,16050.075,16042.75,46.0,Above,Above,Above,Above,Above,Above
2023-11-22,15:34:00,16076.25,16093.5,16076.25,16092.5,5408,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-7.25,-5.25,-13.5,Bearish,Bearish,Bearish,16070.1,16055.975,16046.766666666666,57.75,Above,Above,Above,Above,Above,Above
2023-11-22,15:36:00,16092.25,16099.5,16085.25,16093.75,3735,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-6.5,-14.75,-19.0,Bearish,Bearish,Bearish,16079.45,16063.375,16051.416666666666,68.25,Above,Above,Above,Above,Above,Above
2023-11-22,15:38:00,16094.0,16095.75,16079.75,16080.0,3467,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-1.0,-5.25,-13.5,Neutral,Bearish,Bearish,16083.15,16068.2,16055.616666666669,69.5,Below,Above,Above,Above,Above,Above
2023-11-22,15:40:00,16081.0,16097.5,16078.75,16085.25,3342,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-10.5,-18.75,-22.25,Bearish,Bearish,Bearish,16085.6,16072.3,16059.266666666666,65.25,Below,Above,Above,Above,Above,Above
2023-11-22,15:42:00,16085.25,16087.75,16072.75,16087.25,3273,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-20.75,-24.25,-56.25,Bearish,Bearish,Bearish,16087.75,16075.5,16062.633333333331,58.5,Below,Above,Above,Above,Above,Above
2023-11-22,15:44:00,16087.0,16088.75,16077.25,16079.0,2434,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-16.0,-48.0,-33.5,Bearish,Bearish,Bearish,16085.05,16077.575,16065.666666666666,59.75,Below,Above,Above,Above,Above,Above
2023-11-22,15:46:00,16079.0,16080.25,16068.5,16074.75,2744,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-43.75,-29.25,-38.75,Bearish,Bearish,Bearish,16081.25,16080.35,16069.333333333334,49.25,Below,Below,Above,Above,Above,Above
2023-11-22,15:48:00,16075.25,16076.25,16066.25,16066.5,2083,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-21.0,-30.5,-27.0,Bearish,Bearish,Bearish,16078.55,16080.85,16071.65,61.75,Below,Below,Below,Below,Above,Above
2023-11-22,15:50:00,16067.0,16076.5,16061.5,16063.0,2712,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,-27.0,-23.5,-8.5,Bearish,Bearish,Bearish,16074.1,16079.85,16072.9,42.25,Below,Below,Below,Below,Above,Above
2023-11-22,15:52:00,16063.75,16064.0,16028.75,16031.0,6712,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,8.5,23.5,28.0,Bullish,Bullish,Bullish,16062.85,16075.3,16071.283333333333,32.25,Below,Below,Below,Below,Below,Above
2023-11-22,15:54:00,16031.0,16049.5,16027.0,16045.5,4008,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,9.0,13.5,19.0,Bullish,Bullish,Bullish,16056.15,16070.6,16070.433333333332,1.5,Below,Below,Below,Below,Below,Above
2023-11-22,15:56:00,16045.5,16046.5,16030.75,16036.0,3013,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,23.0,28.5,23.0,Bullish,Bullish,Bullish,16048.4,16064.825,16069.7,24.0,Below,Below,Below,Below,Below,Above
2023-11-22,15:58:00,16036.25,16045.0,16036.25,16039.5,2012,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,15,25.0,19.5,16.0,Bullish,Bullish,Bullish,16043.0,16060.775,16068.233333333334,27.0,Below,Below,Below,Below,Below,Above
2023-11-22,16:00:00,16039.25,16054.75,16035.0,16054.5,3042,16039.25,16085.5,16035.0,16083.75,54632.0,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,4.5,1.0,0.75,Bullish,Neutral,Neutral,16041.3,16057.7,16067.0,-16.5,Above,Below,Below,Below,Below,Below
2023-11-22,16:02:00,16054.25,16066.5,16053.75,16059.0,3314,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-3.5,-3.75,11.25,Bearish,Bearish,Bullish,16046.9,16054.875,16065.833333333334,-29.0,Above,Above,Below,Below,Below,Below
2023-11-22,16:04:00,16059.75,16068.0,16057.0,16064.5,2485,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-9.25,5.75,-6.0,Bearish,Bullish,Bearish,16050.7,16053.425,16063.966666666667,-32.25,Above,Above,Above,Below,Below,Below
2023-11-22,16:06:00,16064.75,16069.25,16053.0,16059.0,2190,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,11.25,-0.5,-1.75,Bullish,Neutral,Neutral,16055.3,16051.85,16061.65,-35.0,Above,Above,Below,Above,Below,Below
2023-11-22,16:08:00,16058.25,16061.5,16053.0,16055.5,1609,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,3.0,1.75,-2.75,Neutral,Neutral,Bearish,16058.5,16050.75,16060.016666666666,-38.5,Below,Above,Below,Above,Below,Below
2023-11-22,16:10:00,16054.75,16061.0,16050.75,16055.25,1973,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,2.0,-2.5,-2.0,Neutral,Neutral,Neutral,16058.65,16049.975,16058.016666666666,-24.75,Below,Above,Below,Above,Above,Below
2023-11-22,16:12:00,16055.5,16073.5,16052.25,16070.25,2758,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-17.5,-17.0,-7.75,Bearish,Bearish,Bearish,16060.9,16053.9,16056.883333333331,-33.5,Above,Above,Above,Above,Above,Below
2023-11-22,16:14:00,16070.5,16072.5,16055.5,16058.5,2117,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-5.25,4.0,1.5,Bearish,Bullish,Neutral,16059.7,16055.2,16055.516666666666,-25.0,Below,Above,Above,Above,Above,Below
2023-11-22,16:16:00,16058.25,16070.75,16048.75,16057.25,3550,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,5.25,2.75,-2.0,Bullish,Neutral,Neutral,16059.35,16057.325,16054.35,-37.5,Below,Below,Above,Above,Above,Below
2023-11-22,16:18:00,16057.25,16060.0,16048.25,16052.75,2042,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,7.25,2.5,11.75,Bullish,Neutral,Bullish,16058.8,16058.65,16053.433333333332,-21.0,Below,Below,Below,Above,Above,Below
2023-11-22,16:20:00,16052.5,16057.5,16048.25,16053.25,1530,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,2.0,11.25,16.25,Neutral,Bullish,Bullish,16058.4,16058.525,16052.783333333333,-9.0,Below,Below,Above,Below,Above,Below
2023-11-22,16:22:00,16053.0,16063.25,16052.0,16062.5,1698,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,2.0,7.0,11.5,Neutral,Bullish,Bullish,16056.85,16058.875,16054.883333333331,-7.25,Above,Above,Above,Below,Above,Below
2023-11-22,16:24:00,16063.25,16065.25,16055.75,16060.0,1358,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,9.5,14.0,2.75,Bullish,Bullish,Neutral,16057.15,16058.425,16055.85,-1.75,Above,Above,Above,Below,Above,Below
2023-11-22,16:26:00,16060.25,16062.25,16052.75,16055.25,1343,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,18.75,7.5,6.75,Bullish,Bullish,Bullish,16056.75,16058.05,16057.133333333331,-8.25,Below,Below,Below,Below,Below,Below
2023-11-22,16:28:00,16054.75,16065.0,16051.5,16064.5,1580,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-1.75,-2.5,0.25,Neutral,Neutral,Neutral,16059.1,16058.95,16058.8,-3.0,Above,Above,Above,Above,Above,Below
2023-11-22,16:30:00,16064.25,16074.75,16064.25,16069.5,2755,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-7.5,-4.75,0.0,Bearish,Bearish,Neutral,16062.35,16060.375,16059.8,3.5,Above,Above,Above,Above,Above,Above
2023-11-22,16:32:00,16069.75,16076.0,16068.5,16074.0,1414,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-9.25,-4.5,2.75,Bearish,Bearish,Neutral,16064.65,16060.75,16060.8,2.5,Above,Above,Above,Above,Above,Above
2023-11-22,16:34:00,16074.0,16075.25,16061.75,16062.75,1570,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,6.75,14.0,13.0,Bullish,Bullish,Bullish,16065.2,16061.175,16060.683333333332,29.75,Below,Above,Above,Above,Above,Above
2023-11-22,16:36:00,16063.0,16067.5,16059.5,16062.0,1296,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,14.75,13.75,16.0,Bullish,Bullish,Bullish,16066.55,16061.65,16060.883333333331,31.75,Below,Above,Above,Above,Above,Above
2023-11-22,16:38:00,16062.25,16069.75,16061.5,16064.75,1276,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,11.0,13.25,11.5,Bullish,Bullish,Bullish,16066.6,16062.85,16061.5,15.25,Below,Above,Above,Above,Above,Above
2023-11-22,16:40:00,16064.75,16070.0,16062.75,16069.5,887,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,8.5,6.75,6.0,Bullish,Bullish,Bullish,16066.6,16064.475,16062.45,15.75,Above,Above,Above,Above,Above,Above
2023-11-22,16:42:00,16069.75,16078.0,16065.5,16076.75,1596,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-0.5,-1.25,-3.0,Neutral,Neutral,Bearish,16067.15,16065.9,16062.883333333331,10.5,Above,Above,Above,Above,Above,Above
2023-11-22,16:44:00,16076.75,16081.0,16075.0,16075.75,1809,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-0.25,-2.0,-1.5,Neutral,Neutral,Neutral,16069.75,16067.475,16064.033333333333,3.25,Above,Above,Above,Above,Above,Above
2023-11-22,16:46:00,16075.75,16079.0,16071.75,16078.0,1149,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-4.25,-3.75,-1.5,Bearish,Bearish,Neutral,16072.95,16069.75,16065.416666666666,-3.25,Above,Above,Above,Above,Above,Below
2023-11-22,16:48:00,16078.25,16079.5,16075.5,16076.25,932,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,-2.0,0.25,7.5,Neutral,Neutral,Bullish,16075.25,16070.925,16066.983333333334,-9.75,Above,Above,Above,Above,Above,Below
2023-11-22,16:50:00,16076.25,16078.75,16067.5,16075.5,1644,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,1.0,8.25,8.25,Neutral,Bullish,Bullish,16076.45,16071.525,16068.466666666667,-12.5,Below,Above,Above,Above,Above,Below
2023-11-22,16:52:00,16076.0,16080.25,16073.0,16073.75,1047,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,10.0,10.0,6.0,Bullish,Bullish,Bullish,16075.85,16071.5,16069.216666666667,-42.75,Below,Above,Above,Above,Above,Below
2023-11-22,16:54:00,16074.0,16074.75,16066.5,16074.25,1704,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,9.5,5.5,12.0,Bullish,Bullish,Bullish,16075.55,16072.65,16070.166666666666,-28.75,Below,Above,Above,Above,Above,Below
2023-11-22,16:56:00,16074.5,16078.0,16069.75,16076.5,1000,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,3.25,9.75,14.0,Neutral,Bullish,Bullish,16075.25,16074.1,16071.583333333334,-40.5,Above,Above,Above,Above,Above,Below
2023-11-22,16:58:00,16076.25,16085.5,16075.25,16083.75,1964,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,16,2.5,6.75,14.25,Neutral,Bullish,Bullish,16076.75,16076.0,16072.866666666669,-44.25,Above,Above,Above,Above,Above,Below
2023-11-22,17:00:00,16083.75,16086.75,16079.5,16083.75,1915,16083.75,16102.0,16058.0,16071.75,45403.0,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,6.75,14.25,14.0,Bullish,Bullish,Bullish,16078.4,16077.425,16073.816666666668,-29.25,Above,Above,Above,Above,Above,Below
2023-11-22,17:02:00,16084.0,16088.75,16078.25,16079.75,1597,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,18.25,18.0,12.5,Bullish,Bullish,Bullish,16079.6,16077.725,16074.2,-20.75,Above,Above,Above,Above,Above,Below
2023-11-22,17:04:00,16079.75,16089.0,16079.75,16086.25,1487,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,11.5,6.0,-1.75,Bullish,Bullish,Neutral,16082.0,16078.775,16075.766666666666,-21.75,Above,Above,Above,Above,Above,Below
2023-11-22,17:06:00,16086.0,16093.0,16086.0,16090.5,1303,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,1.75,-6.0,-6.0,Neutral,Bearish,Bearish,16084.8,16080.025,16077.666666666666,-31.5,Above,Above,Above,Above,Above,Below
2023-11-22,17:08:00,16090.25,16098.75,16088.75,16098.0,2363,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-13.5,-13.5,-9.0,Bearish,Bearish,Bearish,16087.65,16082.2,16079.883333333331,-42.5,Above,Above,Above,Above,Above,Below
2023-11-22,17:10:00,16098.25,16102.0,16093.75,16097.75,2097,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-13.25,-8.75,-12.5,Bearish,Bearish,Bearish,16090.45,16084.425,16081.766666666666,-42.5,Above,Above,Above,Above,Above,Below
2023-11-22,17:12:00,16097.5,16097.75,16089.75,16092.25,1636,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-3.25,-7.0,-5.25,Bearish,Bearish,Bearish,16092.95,16086.275,16082.8,-22.0,Below,Above,Above,Above,Above,Below
2023-11-22,17:14:00,16092.25,16092.5,16073.5,16084.5,3469,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,0.75,2.5,8.25,Neutral,Neutral,Bullish,16092.6,16087.3,16083.383333333331,-26.0,Below,Below,Above,Above,Above,Below
2023-11-22,17:16:00,16084.75,16086.5,16077.25,16084.5,1589,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,2.5,8.25,10.5,Neutral,Bullish,Bullish,16091.4,16088.1,16083.816666666668,-27.25,Below,Below,Above,Above,Above,Below
2023-11-22,17:18:00,16084.5,16091.75,16080.0,16089.0,1407,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,3.75,6.0,-2.75,Bullish,Bullish,Bearish,16089.6,16088.625,16084.666666666666,-36.25,Below,Above,Above,Above,Above,Below
2023-11-22,17:20:00,16089.0,16091.0,16083.75,16085.25,1058,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,9.75,1.0,-3.75,Bullish,Neutral,Bearish,16087.1,16088.775,16085.316666666668,-32.0,Below,Below,Below,Below,Above,Below
2023-11-22,17:22:00,16085.0,16090.5,16083.75,16087.0,998,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-0.75,-5.5,-12.0,Neutral,Bearish,Bearish,16086.05,16089.5,16086.2,-24.5,Above,Below,Above,Below,Below,Below
2023-11-22,17:24:00,16086.25,16093.25,16085.0,16092.75,1213,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-11.25,-17.75,-13.25,Bearish,Bearish,Bearish,16087.7,16090.15,16087.433333333332,-32.75,Above,Above,Above,Below,Above,Below
2023-11-22,17:26:00,16092.75,16095.25,16085.75,16095.0,1460,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-20.0,-15.5,-15.5,Bearish,Bearish,Bearish,16089.8,16090.6,16088.666666666666,-39.75,Above,Above,Above,Below,Above,Below
2023-11-22,17:28:00,16094.5,16094.5,16085.25,16086.25,1238,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-6.75,-6.75,-5.5,Bearish,Bearish,Bearish,16089.25,16089.425,16088.833333333334,-21.75,Below,Below,Below,Below,Above,Below
2023-11-22,17:30:00,16086.5,16090.0,16080.5,16081.5,1346,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-2.0,-0.75,-9.0,Neutral,Neutral,Bearish,16088.5,16087.8,16088.683333333332,-12.0,Below,Below,Below,Above,Below,Below
2023-11-22,17:32:00,16081.25,16082.75,16068.0,16075.0,2323,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,5.75,-2.5,-8.25,Bullish,Neutral,Bearish,16086.1,16086.075,16088.366666666669,-1.0,Below,Below,Below,Above,Below,Below
2023-11-22,17:34:00,16074.5,16081.25,16073.25,16079.5,1216,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-7.0,-12.75,-15.0,Bearish,Bearish,Bearish,16083.45,16085.575,16087.916666666666,-16.75,Below,Below,Below,Below,Below,Below
2023-11-22,17:36:00,16079.5,16084.5,16078.75,16079.5,977,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-12.75,-15.0,-11.5,Bearish,Bearish,Bearish,16080.35,16085.075,16087.183333333332,-17.5,Below,Below,Below,Below,Below,Below
2023-11-22,17:38:00,16079.0,16082.75,16077.5,16080.75,659,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-16.25,-12.75,-20.5,Bearish,Bearish,Bearish,16079.25,16084.25,16086.033333333333,-16.0,Above,Below,Below,Below,Below,Below
2023-11-22,17:40:00,16080.5,16081.0,16071.25,16072.5,1257,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-4.5,-12.25,-5.0,Bearish,Bearish,Bearish,16077.45,16082.975,16084.35,-3.0,Below,Below,Below,Below,Below,Below
2023-11-22,17:42:00,16072.75,16074.5,16061.75,16066.75,2039,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-6.5,0.75,3.5,Bearish,Neutral,Neutral,16075.8,16080.95,16082.65,10.0,Below,Below,Below,Below,Below,Above
2023-11-22,17:44:00,16067.0,16068.0,16061.0,16064.5,1644,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,3.0,5.75,4.75,Neutral,Bullish,Bullish,16072.8,16078.125,16081.316666666668,11.25,Below,Below,Below,Below,Below,Above
2023-11-22,17:46:00,16065.0,16070.0,16064.5,16068.0,1286,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,2.25,1.25,-1.25,Neutral,Neutral,Neutral,16070.5,16075.425,16080.216666666667,10.0,Below,Below,Below,Below,Below,Above
2023-11-22,17:48:00,16067.75,16068.25,16058.0,16060.25,1468,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,9.0,6.5,11.5,Bullish,Bullish,Bullish,16066.4,16072.825,16078.3,16.0,Below,Below,Below,Below,Below,Above
2023-11-22,17:50:00,16060.5,16068.75,16058.25,16067.5,1288,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,-0.75,4.25,6.5,Neutral,Bullish,Bullish,16065.4,16071.425,16077.116666666669,8.0,Above,Below,Below,Below,Below,Above
2023-11-22,17:52:00,16067.25,16073.25,16062.5,16070.25,1592,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,1.5,3.75,1.75,Neutral,Bullish,Neutral,16066.1,16070.95,16076.0,3.5,Above,Below,Below,Below,Below,Above
2023-11-22,17:54:00,16070.25,16070.75,16066.0,16069.25,1049,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,4.75,2.75,7.0,Bullish,Neutral,Bullish,16067.05,16069.925,16074.433333333332,5.0,Above,Below,Below,Below,Below,Above
2023-11-22,17:56:00,16069.5,16071.25,16059.5,16066.75,1193,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,5.25,9.5,13.75,Bullish,Bullish,Bullish,16066.8,16068.65,16072.55,9.75,Below,Below,Below,Below,Below,Above
2023-11-22,17:58:00,16066.5,16075.25,16066.5,16071.75,1236,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,17,4.5,8.75,10.75,Bullish,Bullish,Bullish,16069.1,16067.75,16071.583333333334,12.0,Above,Above,Above,Above,Below,Above
2023-11-22,18:00:00,16072.0,16075.75,16068.75,16074.0,1172,16072.0,16104.5,16067.25,16090.0,35300.0,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,6.5,8.5,12.0,Bullish,Bullish,Bullish,16070.4,16067.9,16071.083333333334,9.75,Above,Above,Above,Above,Below,Above
2023-11-22,18:02:00,16074.25,16077.25,16070.25,16072.0,1166,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,10.5,14.0,21.5,Bullish,Bullish,Bullish,16070.75,16068.425,16070.883333333331,7.75,Above,Above,Above,Above,Below,Above
2023-11-22,18:04:00,16072.25,16077.0,16067.25,16076.25,1047,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,9.75,17.25,16.0,Bullish,Bullish,Bullish,16072.15,16069.6,16070.666666666666,10.0,Above,Above,Above,Above,Above,Above
2023-11-22,18:06:00,16076.5,16082.5,16075.75,16080.5,1408,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,13.0,11.75,1.5,Bullish,Bullish,Neutral,16074.9,16070.85,16070.733333333334,10.0,Above,Above,Above,Above,Above,Above
2023-11-22,18:08:00,16080.75,16085.25,16078.75,16082.5,1275,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,9.75,-0.5,0.5,Bullish,Neutral,Neutral,16077.05,16073.075,16070.85,15.5,Above,Above,Above,Above,Above,Above
2023-11-22,18:10:00,16082.5,16086.5,16078.5,16086.0,968,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,-4.0,-3.0,7.0,Bearish,Bearish,Bullish,16079.45,16074.925,16071.75,11.75,Above,Above,Above,Above,Above,Above
2023-11-22,18:12:00,16086.0,16093.5,16084.75,16093.5,1517,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,-10.5,-0.5,3.5,Bearish,Neutral,Neutral,16083.75,16077.25,16073.533333333333,-1.25,Above,Above,Above,Above,Above,Below
2023-11-22,18:14:00,16093.5,16098.25,16092.0,16092.25,1940,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,0.75,4.75,5.0,Neutral,Bullish,Bullish,16086.95,16079.55,16075.383333333331,-7.75,Above,Above,Above,Above,Above,Below
2023-11-22,18:16:00,16092.25,16092.5,16079.75,16082.0,1724,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,15.0,15.25,14.0,Bullish,Bullish,Bullish,16087.25,16081.075,16076.316666666668,2.5,Below,Above,Above,Above,Above,Above
2023-11-22,18:18:00,16081.5,16085.0,16080.5,16083.0,1019,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,14.25,13.0,17.25,Bullish,Bullish,Bullish,16087.35,16082.2,16077.833333333334,6.0,Below,Above,Above,Above,Above,Above
2023-11-22,18:20:00,16083.25,16094.5,16083.0,16093.0,1449,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,3.0,7.25,4.5,Neutral,Bullish,Bullish,16088.75,16084.1,16079.533333333333,-7.75,Above,Above,Above,Above,Above,Below
2023-11-22,18:22:00,16093.0,16098.0,16091.0,16097.0,1301,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,3.25,0.5,0.0,Neutral,Neutral,Neutral,16089.45,16086.6,16081.316666666668,-10.0,Above,Above,Above,Above,Above,Below
2023-11-22,18:24:00,16097.0,16098.0,16092.75,16097.25,1075,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,0.25,-0.25,2.75,Neutral,Neutral,Neutral,16090.45,16088.7,16083.183333333332,-4.5,Above,Above,Above,Above,Above,Below
2023-11-22,18:26:00,16097.5,16098.0,16093.5,16096.0,895,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,1.0,4.0,2.75,Neutral,Bullish,Neutral,16093.25,16090.25,16085.133333333331,-1.0,Above,Above,Above,Above,Above,Below
2023-11-22,18:28:00,16096.25,16101.5,16095.0,16100.25,1713,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,-0.25,-1.5,-3.75,Neutral,Neutral,Bearish,16096.7,16092.025,16087.033333333333,-14.0,Above,Above,Above,Above,Above,Below
2023-11-22,18:30:00,16100.5,16104.5,16097.0,16097.5,1790,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,1.25,-1.0,-1.0,Neutral,Neutral,Neutral,16097.6,16093.175,16088.6,-16.0,Below,Above,Above,Above,Above,Below
2023-11-22,18:32:00,16098.0,16098.25,16093.5,16097.0,1306,,,,,,2023-11-22,15967.25,16173.5,15942.75,16049.25,624552.0,18,-0.5,-0.5,-10.75,Neutral,Neutral,Bearish,16097.6,16093.525,16090.266666666666,-22.0,Below,Above,Above,Above,Above,Below
